Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Latvia,LVA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,97.16047,..,..,..,..,..,..,..,..,96.93929,98.18458,98.14579
Lebanon,LBN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,84.19431,99.79462,..,..,..,98.56968,97.70671,95.89497,91.67934,88.84872,89.77866,90.62275,91.83312,93.3599
Lesotho,LSO,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,71.75871,73.31247,73.60533,71.18844,72.33986,71.23164,71.43348,..,63.31522,59.60795,80.41654,80.54181,80.89443,80.893,78.40206,77.51576,77.69567,75.1601,76.27927,76.9185,79.03103
Liberia,LBR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,46.63387,..,..,..,..,..,..,35.10923,..,42.62383,40.16453,..
Libya,LBY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,99.22854,99.43185,..,98.85167,98.90215,99.2176,98.5204,99.18492
Lithuania,LTU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,97.8787,97.91184,97.8814,98.0012,97.98562,95.94084,92.04024,91.0607,93.00543,96.2266,98.93581,99.25571,99.30759
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,97.33832,97.09993,96.7373,96.99646,95.86724,96.5126,97.75449,98.25315,98.35478,97.62523,..,95.28935
"Macao SAR, China",MAC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,84.63881,..,88.18784,..,..,..,..,..,..,85.29795,85.74323,84.78953,87.13925,88.37992,89.37828,89.47795,88.40597,88.54391,87.17229,84.51464,83.33147
"Macedonia, FYR",MKD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,95.31954,95.04035,97.37588,97.71989,96.25715,94.64417,94.40038,93.61549,91.58147,90.38446,88.87778,89.89805,93.35745
Madagascar,MDG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,66.75087,..,..,..,..,56.17956,57.15688,..,..,63.53181,65.18059,66.74875,67.67951,77.43427,..,..,..,..,..,..,..
Malawi,MWI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,96.71372,..,..,98.54475,..,98.17697,98.22786,97.61631,93.16621,97.66179,98.06182,..
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,96.16953,..,..,..,95.42745,95.14183,97.81399,97.02562,95.86289,96.71595,99.71811,99.9383,97.54461,97.51409,97.22395,97.28809,96.5733
Maldives,MDV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,93.30174,..,95.55981,97.15327,97.9196,97.83233,..,99.99435,98.19898,97.84946,96.71236,91.93642,96.5268,..
Mali,MLI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,43.74722,..,..,51.20141,51.14841,51.12848,56.1136,57.43506,59.58584,..,66.77628,67.9494
Malta,MLT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.62471,99.34705,99.74611,99.58462,96.87285,95.79968,95.66931,95.1007,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,98.03301,..,..,..,..,..,..,..,..
Mauritania,MRT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,47.34124,53.71123,57.00352,..,60.37585,59.73488,59.85355,63.10588,62.38233,65.30473,72.05799,70.65301,73.17409,73.94347,70.4822,69.80582,70.24218
Mauritius,MUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.17809,92.62176,..,92.76216,93.73813,94.68238,96.98093,97.90282,95.87901,92.75683,93.22659,92.75365,94.33646,93.72854,94.38054,96.02089,96.03047,96.49946,96.64821,96.65992,96.50869
Mexico,MEX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.05748,96.81404,97.25143,97.1677,96.75465,96.54033,96.15057,95.51014,95.50723,98.25462,98.58148,98.42246,99.04518,98.47388,97.38411,96.12495,95.16455,94.86669,94.80515,95.41954,96.26546
"Micronesia, Fed. Sts.",FSM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,92.56074,95.58655,95.96393,96.63888,96.6291,93.372,90.63448,90.0117,90.46353,90.03386,90.10514
Monaco,MCO,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,81.0813,84.63128,85.10744,88.81328,90.71076,92.86085,94.2141,93.13538,85.96467,92.83791,92.4327,97.48718,97.7397,98.16442,96.46288,97.64293
Montenegro,MNE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,97.34278,..,97.91655,98.46237,95.30745,94.10468,..,..
Morocco,MAR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,55.8459,55.47645,55.95066,58.04167,60.60888,63.35611,65.58909,67.08381,66.26174,71.15362,75.93228,79.85153,84.07363,85.36779,85.21271,86.23998,87.62235,89.02994,90.16354,90.70123,94.91738
Mozambique,MOZ,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,44.23813,42.65859,41.04899,40.09125,41.2787,43.61661,..,..,48.26103,51.68895,55.18372,59.32204,54.86627,..,67.27787,72.18796,75.86753,80.8705,84.21875,85.49485,87.05189
Myanmar,MMR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,89.9174,91.04181,88.90026,90.70079,89.24048,88.95819,88.65766,88.8172,89.37989,88.08098,87.74734
Namibia,NAM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,79.42256,..,82.75368,..,84.98411,85.67259,84.91379,85.82892,87.52521,87.72851,89.23786,89.97747,91.26807,91.01116,88.4583,88.26715,85.61079,87.98421,87.17524,86.96088,86.77117
Nauru,NRU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,66.32444,72.61187,..,..,80.4018,81.08564,..,..,..,..,..,..
Netherlands,NLD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.57739,95.93901,94.97498,94.2942,99.68009,99.81561,99.74256,99.75355,..,99.47049,99.50352,99.44925,99.41097,99.26105,98.56918,98.3895,98.72433,99.41182,99.50258,99.66493,99.88475
New Caledonia,NCL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.52486,98.8945,97.44795,..,97.03376,98.38564,98.84282,99.75478,99.53854,99.39788,98.90873,97.24089,96.83514,98.05803,98.2696,99.10187,99.16524,99.53024,99.65535,99.45932,99.46921
Nicaragua,NIC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,67.51699,70.16238,73.57779,74.32339,75.22315,73.43433,72.71288,..,..,82.6588,85.93254,90.1826,97.42677,..,99.17331,99.36273,98.36406,98.10618,98.97148,..,98.41053
Niger,NER,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,23.45212,24.21537,22.24966,..,..,..,..,24.82615,25.0405,26.70737,27.38139,31.01108,34.6166,38.33876,41.83601,41.80241,43.12074,44.36608,47.821,51.6386,55.74571
Nigeria,NGA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,62.90998,65.95706,..,..,..,67.64276,68.07508,68.5331,71.3557,64.60253,65.68178,65.67365
Northern Mariana Islands,MNP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.79827,99.96643,99.67667,98.68586,98.4122,98.21369,98.29955,84.23272,99.75275,99.77762,99.71899,99.77023,99.73964,99.85574,99.43103,98.58247,98.63914,99.17322,99.33681,99.15982,99.00771
Oman,OMN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,67.13538,68.23387,69.56805,72.90509,74.1401,75.60469,78.27315,79.20107,81.58193,83.62718,84.74963,85.97215,85.50447,83.07936,..,..,..,..,..,96.52464,..
Pakistan,PAK,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,59.03757,61.00062,66.6362,68.74133,66.28188,71.12349,71.91156,73.3101,74.67796
Palau,PLW,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,86.61984,..,..,..,..,..,..,..,..,93.36346,95.23191,96.6332,98.81973,..,98.59512,98.22886,98.75336,98.68384,98.11987,95.63543,97.9906
Papua New Guinea,PNG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,92.97129,94.97638,95.88132,96.28274,91.8588,91.70486,95.02034,..,..,97.0824,97.86223,97.87542,96.21308,95.42854,94.91085,95.42905,93.77325,92.02499,90.53977,89.53654,89.6588
Peru,PER,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,93.7315,..,88.54273,88.04187,87.50832,99.78187,99.96632,99.95328,99.74565,99.71307,99.5369,99.11746,98.94291,98.92282,98.88132,98.78021,98.88043,98.87759
Philippines,PHL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.44265,..,95.53177,94.58485,92.95874,..,95.68161,..,91.805,88.94171,..,89.63246,90.06631,90.36358,89.77022,88.99548,87.37158,87.70369,89.05935,91.25897,..
Poland,POL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,95.94093,95.97799,96.13622,95.89392,95.53915,95.19436,94.90329,95.16118,95.34457,95.55006,96.29121,96.76674
Portugal,PRT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.72055,99.07801,99.63548,99.74105,99.0839,99.47104,99.56931,..,..,..,..,..,..,..,..,..,..,..,..,99.37894,99.47809
Puerto Rico,PRI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.57191
Qatar,QAT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,85.3366,80.99622,79.57662,79.8198,85.77594,..,..,..,99.37687,95.16659,95.47796,96.03427,97.31691,94.27801,..,95.69854,..,92.24434,..,94.67467,91.52585
Romania,ROU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,73.73629,81.94267,87.73365,90.23766,91.10813,95.35646,92.7769,92.30998,91.8565,94.15718,97.25484,98.93488,97.77373,95.44473,95.23983,94.64807,94.33714,93.55582
Russian Federation,RUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,96.798,93.25019,..,..,..,..,..,..,..,..,..,..,90.04869,90.43631,92.40392,96.22738,..
Rwanda,RWA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,78.73429,..,..,82.00988,88.47068,..,..,..,..,..,..,98.50699
Samoa,WSM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,93.37255,..,..,..,96.19803,92.68447,91.50995,94.73676,..,..,..,..,..,98.37024,..,99.73326,96.76541
San Marino,SMR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.99763,94.14083
Sao Tome and Principe,STP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.6897,..,..,..,..,..,..,..,..,82.49848,..,..,97.80924,98.71701,99.04149,98.94551,..,92.30287,93.42511,94.67783,94.89811
Saudi Arabia,SAU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.01636,90.34683
Senegal,SEN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,44.6819,..,44.78169,..,45.72643,..,49.71739,53.66945,55.9783,54.75892,57.82771,..,..,64.60908,62.68524,63.75992,66.15934,68.68264,69.38688,69.56758,70.21795
Serbia,SRB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.70359,99.86248,98.34468,97.99807,96.088,94.53637
Seychelles,SYC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,87.91142,90.86608,91.67187,92.05772,..,99.44449,..,93.14708,86.10395,93.48684,95.28315,95.51928,95.50605,..,..,..,..,..
Sierra Leone,SLE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,87.76485,89.07124,..,..,..,..,..,..,..,..,..,..,..,80.4478,80.0744,79.05532,..
Sint Maarten (Dutch part),SXM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,92.86261,94.60879,95.27909,97.63958,96.48449,95.53917,96.14085,96.80955,97.72154,99.71626,98.66268,98.09374,97.90636,97.92551,97.66427,97.33473
Solomon Islands,SLB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.56125,80.56926,80.74064,..,..,..
Somalia,SOM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,89.76895,..,..,93.93085,94.96085,..,..,94.65118,94.8596,91.79986,91.64164,91.23561,90.88631,90.10826,88.29701,..,..,..,..,..
South Sudan,SSD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.22608,99.66475,99.60203,99.99154,99.97862,99.96054,99.94029,99.9474,..,99.8688,99.82157,99.76845,99.82825,99.86629,99.75429,99.6924,99.77424,99.87754,99.85553,99.71201,99.60824
Sri Lanka,LKA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,99.88101,99.92473,99.61673,96.8481,97.25291,96.72842,96.3669,95.54279,93.37397,95.04415
St. Kitts and Nevis,KNA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,99.43348,..,..,..,..,..,..,..,97.21774,94.24597,96.21738,96.87256,96.50196,95.6291,..,89.84151,82.58729,92.29167,86.01315
St. Lucia,LCA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.30896,..,..,..,..,..,..,..,..,..,90.64043,91.06439,98.34304,97.08992,95.06427,92.78468,95.17599,94.12193,..,..,..
St. Martin (French part),MAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,99.45693,..,..,..,..,..,98.1995,..,99.04733,99.48293,99.3918,98.2729,..,98.43005,97.5209,98.35768,98.48877
Sudan,SDN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.39257,90.99759,87.37588,92.36364,95.02158,93.29195
Swaziland,SWZ,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,74.31131,74.40952,75.0274,73.47359,73.73708,74.47626,72.01337,..,71.58557,70.85783,72.34063,72.78211,72.66369,72.87087,75.46238,76.48808,82.22706,84.87387,..,..,..
Sweden,SWE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.55689,99.76437,99.84866,99.62605,99.89115,98.84096,99.80266,99.82386,..,99.76835,99.42551,99.7246,99.52222,99.15939,96.94846,95.4585,95.14267,96.28534,98.47808,99.32996,99.37967
Switzerland,CHE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,83.32286,84.15085,84.20889,83.42703,82.55226,88.99082,90.91196,..,..,99.48568,99.29724,99.22376,99.23068,99.23461,98.92468,98.07227,97.71798,97.83154,98.56298,99.04576,99.11019
Syrian Arab Republic,SYR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.97703,95.77054,96.16925,96.21337,96.4399,96.47147,96.38759,95.9094,96.83159,96.53168,96.86212,97.52842,97.70367,98.38453,99.00342,99.20258,99.06889,98.97162,99.02446,98.91732,..
Tajikistan,TJK,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,94.4541,94.25976,96.18872,96.95684,97.37603,97.43978,97.28319,96.50181,97.76651,97.88562,98.1088
Tanzania,TZA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,51.32411,50.64376,50.74325,49.9795,48.79242,48.70762,48.83927,49.25691,48.77555,49.2333,52.83794,57.50363,72.3799,80.78698,85.0932,89.40869,94.76788,..,95.86668,..,89.1168
Thailand,THA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.11021,94.5156,95.06855,96.34034,..
Timor-Leste,TLS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.42397,87.25016,96.34036
Togo,TGO,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,64.48991,66.97489,..,..,62.69607,71.27671,78.6701,76.23709,..,88.54926,85.02636,87.64745,90.95211,88.74956,91.43443,90.88773,93.30259,89.997,91.46787,..,..
Tonga,TON,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,92.29122,..,..,92.5974,..,..,..,..,94.67909,91.60961,..,99.04877,..,..,98.11826,98.82956,98.90811,..,..,..,..
Trinidad and Tobago,TTO,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.0339,89.61981,89.19825,88.31912,..,..,88.66735,88.48356,..,97.88999,98.30504,97.77076,94.53991,95.92923,96.58731,93.67486,..,96.87964,97.97782,98.29928,98.73351
Tunisia,TUN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.94578,94.94959,95.33646,96.1745,96.18873,96.42446,95.46054,94.33755,..,94.34476,95.43813,97.286,99.47747,99.69791,99.84055,98.86972,98.63006,97.65281,98.00803,98.62137,99.63183
Turkey,TUR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.37859,93.80055,94.08176,91.77833,91.05924,90.55437,..,79.41841,..,94.2962,95.83536,96.37757,96.70977,97.1484,97.47683,97.78914,98.13663,98.60757,97.99827,95.61944,96.32587
Turkmenistan,TKM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.5633,90.32269
Ukraine,UKR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,96.16127,89.31847,89.0027,89.51122,88.70738,88.37173,88.69618,90.23765,94.41233
United Arab Emirates,ARE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.40777,98.52922,95.88419,92.50165,90.97134,92.31784,90.51512,87.51642,88.56275,85.21341,81.45728,79.62906,83.76554,90.69238,94.09842,96.23389,95.38275,95.08165,..,90.20822,93.23416
United Kingdom,GBR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.79316,98.20235,96.67003,..,..,..,..,..,99.89793,99.94969,99.95235,99.9442,99.79079,99.90815,99.28633,99.99439,99.61993,97.70291,99.06809,98.73003,99.423
United States,USA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.04872,98.00209,..,96.04444,95.66241,97.04087,96.46288,..,..,97.51389,97.61687,97.31152,96.00326,95.53523,94.43625,95.27433,96.2529,97.17228,97.48575,96.0313,94.79582
Uruguay,URY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,91.99737,93.95812,94.65515,93.03424,92.54289,92.04508,92.19426,..,..,..,..,..,..,..,97.56379,99.94348,98.09442,99.25559,99.44534,99.8424
Uzbekistan,UZB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.05512,95.07101,94.10865,91.83364
Vanuatu,VUT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,98.05453,97.64269,99.31876,99.58606,99.22567,99.66856,97.63527,99.1523,..,..,..,..,..
"Venezuela, RB",VEN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,84.97769,87.47833,90.14119,93.11799,91.80907,92.10759,90.97378,91.76186,92.86582,91.04079,93.03709,93.86456
Vietnam,VNM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,99.12977,98.34924,97.36072,96.06739,93.06302,..,..,90.22434,91.87772,..,97.27408,98.50757,98.13881
Virgin Islands (U.S.),VIR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,90.33585,90.90005,89.05925,88.8767,88.04957,86.06591,83.63549,84.1771,83.93057,85.95874,87.72971,89.01687
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,56.25204,..,64.65851,..,70.74723,73.69167,75.84232,..,..,76.20842,..,81.34286
Zambia,ZMB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,72.11664,69.9674,..,..,66.27461,64.92219,64.95171,64.91775,68.11153,..,81.24465,89.74339,88.33753,91.15767,91.959,89.1116,86.51267
Zimbabwe,ZWE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,81.38004,83.60543,84.52951,86.70562,83.57579,82.61407,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/27/2017,,,,,,,,,,,,,,,,,,,,,,,,
